date,headline,close_plus_2d
2019-07-18,Earnings Preview: Intel (INTC) Q2 Earnings Expected to Decline,51.34999847412109
2019-07-18,Intel declares $0.315 dividend,51.34999847412109
2019-07-18,AMD Downgraded to Neutral from Buy at Mizuho,51.34999847412109
2019-07-17,Stock Market Thoughts: As Good As It Gets?,50.27000045776367
2019-07-17,"Technology Stock Roundup: Products, Patents and More",50.27000045776367
2019-07-17,Big News From Europe For Intel And Qualcomm,50.27000045776367
2019-07-17,The Return Of TINA,50.27000045776367
2019-07-15,Intel (INTC) Outpaces Stock Market Gains: What You Should Know,49.38999938964844
2019-07-15,"Hot Options Report For End Of Day - Monday, July 15",49.38999938964844
2019-07-15,"Ogorek Anthony Joseph Buys Alphabet Inc, iShares International Aggregate Bond Fund, Palo Alto ...",49.38999938964844
2019-07-15,"Most Active Equity Options For Midday - Monday, July 15",49.38999938964844
2019-07-15,Week 29 Breakout Forecast: Short-Term Picks To Give You An Edge,49.38999938964844
2019-07-15,"Wall Street Breakfast: China GDP, Earnings Season, Prime Day",49.38999938964844
2019-07-15,Huawei may soon restart U.S. sales,49.38999938964844
2019-07-12,"Dow Jones Romps 410 Points For The Week As S&P, Nasdaq Hit New Highs",49.16999816894531
2019-07-12,US Indexes Rise to Record Highs During the July –— Week,49.16999816894531
2019-07-12,Korea IT H/W: Better-Than-Expected DRAM Prices In Q4 2019,49.16999816894531
2019-07-12,"After Topping 27,000 Level, Dow Jones Scores Another All-Time High; Dow, CAT, Intel Lead The Way",49.16999816894531
2019-07-12,"A Holistic View Of Nvidia - Life After Crypto Tumble, Growth Prospects, Valuations, And Risks",49.16999816894531
2019-07-12,VC Deals: Intel Backs Explainable AI Platform,49.16999816894531
2019-07-12,Dow Jones Hits Record Highs To Lead Stock Market Rally; Illumina Plunges,49.16999816894531
2019-07-11,Microsoft drove Q2 PC unit growth - Gartner,50.119998931884766
2019-07-11,"Ullmann Financial Group, Inc. Buys PIMCO Enhanced Short Maturity Active Exchange-Trad, ...",50.119998931884766
2019-07-11,AMD's Stock May Reach Prices Not Seen Since 2006,50.119998931884766
2019-07-10,Intel Highlights Chiplet Advances,49.91999816894531
2019-07-10,McAfee considering $1B IPO - WSJ,49.91999816894531
2019-07-09,"Tech Roundup: Litigation, Products, Prime Day, Auto, More",48.59999847412109
2019-07-09,"Empowered Funds, LLC Buys Steel Dynamics Inc, Oshkosh Corp, Caterpillar Inc, Sells Designer ...",48.59999847412109
2019-07-09,Markets Trade Lower On Fed & Earnings Disappointment Concerns,48.59999847412109
2019-07-09,Women Health a Top Priority Now: 3 Stocks to Watch,48.59999847412109
2019-07-09,"Bear of the Day: Ichor Holdings, Ltd. (ICHR)",48.59999847412109
2019-07-09,My Road To Financial Independence: 103-Stocks Portfolio June Review,48.59999847412109
2019-07-08,Intel (INTC) Dips More Than Broader Markets: What You Should Know,48.209999084472656
2019-07-08,Intel Should Lower Prices Soon,48.209999084472656
2019-07-08,"Dow Jones Falls 100 Points, As Apple Stock Sells Off On Downgrade",48.209999084472656
2019-07-08,"AMD and NVDIA Vie for GPU Dominance, Intel Poses a Threat",48.209999084472656
2019-07-05,"Dow Jones Falls On Strong Job Growth In June, Samsung Profit Warning",47.75
2019-07-05,"Swedbank Buys Blackstone Group Inc, PepsiCo Inc, Spotify Technology SA, Sells Blackstone Group ...",47.75
2019-07-05,Tumble in Samsung profit forecast hits chip sector,47.75
2019-07-05,Apple Likely to Bring Scissor-Switch Keyboards in MacBook,47.75
2019-07-04,When Harry Healthcare Met Sally Technology,47.75
2019-07-04,The Way To Bet,47.75
2019-07-04,Lanny's June Dividend Income Summary,47.75
2019-07-03,Broadcom Reportedly Ready For Another Enterprise Software Acquisition,47.81999969482422
2019-07-03,Broadcom Shares Down Following Rumors of Symantec Buyout,47.81999969482422
2019-07-02,"Apple Inc.: Conjectures, Counterfactuals And More",48.08000183105469
2019-07-02,Green Dot Portfolio: June 2019 Update,48.08000183105469
2019-07-02,"Stock Market Sluggish, As Pessimism Lingers On China Trade War",48.08000183105469
2019-07-02,Intel Plans to Trim 5G Smartphone Modem Loss With IP Auction,48.08000183105469
2019-07-02,"Charter, cable groups propose alternative C-band plan",48.08000183105469
2019-07-01,Intel remains weak after trade deal - analysts,48.52000045776367
2019-07-01,"The Zacks Analyst Blog Highlights: Micron, Intel, Broadcom and Google",48.52000045776367
2019-07-01,5 Winners as U.S.-China Agree to Resume Trade Talks,48.52000045776367
2019-07-01,June Portfolio Update - Preferreds And Recession Preparation,48.52000045776367
2019-07-01,"Dow Jones Futures Soar; Apple, Chips, Stock Market Rally Are Trump-Xi Meeting Winners",48.52000045776367
2019-07-01,"Stock Futures: Chips Lead On China Trade War Truce, Dow Jones Soars 250 Points",48.52000045776367
2019-06-30,"Market Briefing For Monday, July 1",48.52000045776367
2019-06-29,"Week In Review: How Trump's Policies Moved Stocks - June 29, 2019",48.52000045776367
2019-06-29,"Trump-Xi Meeting Winners: Apple, Micron, Qualcomm, Intel And The Stock Market Rally",48.52000045776367
2019-06-28,It's Time For AMD To Raise Prices,48.119998931884766
2019-06-28,Intel: An Iconic Company At Inflection Point,48.119998931884766
2019-06-27,Information Technology Is Hard To Contain: Just Look At The Huawei Case,48.04999923706055
2019-06-27,"Boeing Stock Drags On Dow, But This Index Surges 1.5%",48.04999923706055
2019-06-27,Latest bill to settle C-band issue faces struggle - analyst,48.04999923706055
2019-06-27,"Moore's Law Is Dead, Long Live Atomera",48.04999923706055
2019-06-26,"Dow Jones Futures: AMD, Intel, Nvidia, Boeing Moving After Stock Market Rally Fizzles",47.869998931884766
2019-06-26,What's Next for Micron (MU) Stock After Q3 Earnings as Huawei Shipments Resume?,47.869998931884766
2019-06-26,"US Stocks Close Mostly Flat Wednesday, Tech Regains Some Ground",47.869998931884766
2019-06-26,"US Stocks Close Mostly Flat Wednesday, Tech Regains Some Ground",47.869998931884766
2019-06-26,Wedbush out bearish on Intel,47.869998931884766
2019-06-26,Dow Jones Trims Gains Amid New Hopes For U.S.-China Trade Deal,47.869998931884766
2019-06-26,"Intel, Huawei Consequences And The 5G Effect: Headwinds And Tailwinds",47.869998931884766
2019-06-26,Stocks Will Try To Rebound In a Big Way on June 26,47.869998931884766
2019-06-26,"Stock Futures, Dow Jones Industrials Rebound On Chips, China Trade War News",47.869998931884766
2019-06-26,Some Good News For Chipmakers (Wall Street Breakfast Podcast),47.869998931884766
2019-06-26,Wall Street Breakfast: Some Good News For Chipmakers,47.869998931884766
2019-06-26,Ways around the Huawei blacklist,47.869998931884766
2019-06-26,Korea IT H/W: Implications Of Additional U.S. Blacklisting Of China,47.869998931884766
2019-06-25,Dow Jones Futures: Micron Earnings Offer Hope After Stock Market Rally Stumbles,47.459999084472656
2019-06-25,Intel (INTC) Dips More Than Broader Markets: What You Should Know,47.459999084472656
2019-06-25,"Micron call: NAND wafer cuts double, mixed Q4 guide",47.459999084472656
2019-06-25,Why Ambarella Has Plenty More Upside Ahead,47.459999084472656
2019-06-25,Coca-Cola & China Firm to Sponsor Olympics: Trade War at Bay?,47.459999084472656
2019-06-24,5 Monster Stocks Plus Gold And The Dollar On June 24,48.18999862670898
2019-06-24,Lofty And Cyclical AMD Is 'The Big Short',48.18999862670898
2019-06-24,Intel faces stronger headwinds from blacklist - RBC,48.18999862670898
2019-06-23,The Retiree's Dividend Portfolio - John's May Update: When It Becomes Hard To Find A Good Deal,48.18999862670898
2019-06-21,"Does ""Freedom Weighting"" Make a Better EM ETF?",46.84999847412109
2019-06-21,Aviation industry cautions on C-band spectrum plans,46.84999847412109
2019-06-21,"The Zacks Analyst Blog Highlights: Alphabet, Tesla, Uber Technologies, Intel and Nvidia",46.84999847412109
2019-06-20,Nvidia: Not Dead Money,47.630001068115234
2019-06-20,How Much Are Micron's (MU) Q3 2019 Earnings & Revenue Expected to Fall?,47.630001068115234
2019-06-20,Hungry Dogs Of The Dow Chase 15.79% Net Gains Targeted By Wall Street Gurus For June,47.630001068115234
2019-06-20,"Missed The Chip, Nvidia Rally? 7 Ways You Can Still Play It",47.630001068115234
2019-06-19,Micron: End Of The Oligopoly And The Start Of The Server Uptick,47.459999084472656
2019-06-19,Intel (INTC) Stock Sinks As Market Gains: What You Should Know,47.459999084472656
2019-06-19,Qualcomm: Don't Fear Apple Modem Plans,47.459999084472656
2019-06-19,Broadcom Looks Undervalued After Resetting Expectations,47.459999084472656
2019-06-18,Chipmakers QCOM and AVGO Bounce-Back After Rough Week,47.18999862670898
2019-06-18,"Indexes Close Higher, Tech Stocks Gain Tuesday With Facebook's Crypto Announcement",47.18999862670898
2019-06-18,"NVIDIA Ups the Game in Self Driving, Unveils DGX SuperPOD",47.18999862670898
2019-06-17,Intel's Ignite Program to Boost Innovation in Israel Startups,47.06999969482422
2019-06-17,Korea IT H/W: Key Takeaways From Our Q3 Visits To Japan/Taiwan,47.06999969482422
2019-06-17,"Boeing, Airbus Face Off At Paris Air Show (Wall Street Breakfast Podcast)",47.06999969482422
2019-06-17,"Wall Street Breakfast: Boeing, Airbus Face Off At Paris Air Show",47.06999969482422
2019-06-17,U.S. chipmakers lobby to ease Huawei ban,47.06999969482422
2019-06-15,9 Monster Stock Predictions for The Week of June 17,47.06999969482422
2019-06-15,Zoom: Risky Business,47.06999969482422
2019-06-14,US Indexes Close Higher for the June –4 Week,47.369998931884766
2019-06-14,Verizon's Vestberg presses for C-band spectrum action,47.369998931884766
2019-06-14,Nvidia: Fortress Turing Still Impregnable,47.369998931884766
2019-06-14,Broadcom Leads Chip Stocks Lower Following 'Truly Depressing' Quarterly Report,47.369998931884766
2019-06-14,VC Deals: Booking Leads $180M Round For Korean Partner,47.369998931884766
2019-06-14,"Universal Display, Bed Bath, Apple, Boeing and Intel highlighted as Zacks Bull and Bear of the Day",47.369998931884766
2019-06-14,"Stock Market Rally Stumbles, As Dow Jones Stocks Apple and Intel Retreat",47.369998931884766
2019-06-14,"Stock Futures Slip On Chips, China Data; Gold Miners, Facebook Resist Slide",47.369998931884766
2019-06-14,"Dow 30 Stock Roundup: United Technologies-Raytheon Merger, Merck's Tilos Buyout",47.369998931884766
2019-06-14,Chipmakers stumble after Broadcom warning,47.369998931884766
2019-06-13,Please Don't Buy The Dip In Nvidia Or Other Chip Stocks,46.130001068115234
2019-06-13,Michael Price Adds to Stake in Popular Value Stock Trinity Place,46.130001068115234
2019-06-13,Intel announces Network and Custom Logic Group,46.130001068115234
2019-06-13,Apple And The New Chip Paradigm With Mark Hibben (Podcast),46.130001068115234
2019-06-12,3 Great Tech Blue Chip Buys,46.18999862670898
2019-06-12,AMD's Gamble Now Paying Off,46.18999862670898
2019-06-12,Intel (INTC) Dips More Than Broader Markets: What You Should Know,46.18999862670898
2019-06-12,FCC pushing to act on C-band proposals 'quickly' - chairman,46.18999862670898
2019-06-12,"The Zacks Analyst Blog Highlights: Intel, Altria, Stryker, Sherwin-Williams and Verisk",46.18999862670898
2019-06-12,Qualcomm -2.8% as Apple mulls Intel modem purchase,46.18999862670898
2019-06-12,"Is Nvidia Stock A Buy Right Now? Here's What Earnings, Charts Show",46.18999862670898
2019-06-12,Micron: It's Time To Pay A Dividend,46.18999862670898
2019-06-11,"Baines Creek Capital, LLC Buys Comcast Corp, Sells Microsoft Corp, Apple Inc, Alphabet Inc",46.70000076293945
2019-06-11,Apple in talks to buy key Intel modem unit - report,46.70000076293945
2019-06-11,New Product Launches At E3 Set Advanced Micro Devices Up For A Great Year Ahead,46.70000076293945
2019-06-11,"Intel names CPO, combines organizations",46.70000076293945
2019-06-11,TSMC: Bridging The Path To 5G,46.70000076293945
2019-06-11,"Broadcom, Caterpillar Lift Stock Futures; Mining, Steel Stocks Rally",46.70000076293945
2019-06-11,Stocks Will Try to Make 6 Up Days In A Row On June 11,46.70000076293945
2019-06-11,Equities March Higher (Wall Street Breakfast Podcast),46.70000076293945
2019-06-11,Wall Street Breakfast: Equities March Higher,46.70000076293945
2019-06-11,Intel scoops up Barefoot Networks,46.70000076293945
2019-06-10,US Indexes Close Higher Monday After Announcement of Trade Deal With Mexico,46.31999969482422
2019-06-10,Breakout Watch: AMD Stock On This Watchlist Before Soaring Higher,46.31999969482422
2019-06-10,Stock Indexes Build Momentum In Wake Of Mexico Trade Deal,46.31999969482422
2019-06-10,Supreme Court hearing Intel retirement plan case,46.31999969482422
2019-06-10,The Drive For Five – Stocks Set To Rise on June 10,46.31999969482422
2019-06-10,Aerospace And Defense Merger Monday (Wall Street Breakfast Podcast),46.31999969482422
2019-06-10,Wall Street Breakfast: Aerospace And Defense Merger Monday,46.31999969482422
2019-06-10,China warns tech giants about complying with Trump ban,46.31999969482422
2019-06-08,Intel Is Worth More Than 10x Forward PE,46.31999969482422
2019-06-07,Opportunity Ahead In Semiconductors,46.84999847412109
2019-06-07,AMD: Why We Covered Our Short Position,46.84999847412109
2019-06-07,Buy Broadcom (AVGO) Stock Before Earnings Despite Semiconductor Market Downturn?,46.84999847412109
2019-06-07,US Indexes Close Higher for the June 7 Week,46.84999847412109
2019-06-07,Apple: Disingenuous About Convergence,46.84999847412109
2019-06-07,"Dow Jones On Track For 1,200 Point Weekly Gain As Stocks Surge",46.84999847412109
2019-06-07,Is It Time to Hold Your Horses on AMD Stock?,46.84999847412109
2019-06-07,Intel loses IRS appeal,46.84999847412109
2019-06-07,5 Companies With Growing Earnings,46.84999847412109
2019-06-07,Join the eSports Craze With These Stocks,46.84999847412109
2019-06-06,Intel (INTC) Outpaces Stock Market Gains: What You Should Know,46.79999923706055
2019-06-06,5 Stocks Boosting Book Value,46.79999923706055
2019-06-06,IBD Stock Of The Day: AMD Hits Buy Point On Analyst's Cautious Upgrade,46.79999923706055
2019-06-06,"Micron, Intel, Nvidia: Shoes To Drop",46.79999923706055
2019-06-06,Broadcom May Rally Following Its Quarterly Results,46.79999923706055
2019-06-06,"Morgan Stanley Corrects 'Wrong Call,' Upgrades AMD to Equal Weight",46.79999923706055
2019-06-06,Intel server ASPs facing challenges - Morgan Stanley,46.79999923706055
2019-06-05,The Retiree's Dividend Portfolio - John's April Update: Focus On The Blended Yield,46.02999877929688
2019-06-05,"Panel meeting restarts C-Band discussion, as Intelsat dips",46.02999877929688
2019-06-05,Green Dot Portfolio: May 2019 Update,46.02999877929688
2019-06-05,"Stocks See Monster Rally On June 4, On Break Out Watch for June 5",46.02999877929688
2019-06-05,"Credit Ratings And Quality Indicators For Dividend Champions, Contenders And Challengers",46.02999877929688
2019-06-04,5 Stocks With Low Price-Earnings Ratios,45.09999847412109
2019-06-04,An Update On The Autonomous Vehicle Sector And On My AV Stock Picks,45.09999847412109
2019-06-04,Marvell Executing On A Once-Underappreciated Transformation Strategy,45.09999847412109
2019-06-03,Dividend Portfolio Review: New Dividend Record For May,44.54999923706055
2019-05-31,Intel (INTC) Dips More Than Broader Markets: What You Should Know,44.790000915527344
2019-05-31,5 Large-Cap Semiconductor Stocks to Buy Right Now,44.790000915527344
2019-05-31,The Top 5 Buys of First Pacific Advisors,44.790000915527344
2019-05-31,"Dow 30 Stock Roundup: BA's Dreamliner Order, MSFT LinkedIn's Drawbridge Buyout Plan",44.790000915527344
2019-05-31,Financials Feeling The Wrath Of Bonds,44.790000915527344
2019-05-30,US Stock Indexes Rebound Thursday Following GDP Report,43.459999084472656
2019-05-30,What to Expect from Cloudera's Q1 Earnings as CLDR Stock Falls Further,43.459999084472656
2019-05-30,Future Car: Takeaways From Our Visits To Japanese Companies,43.459999084472656
2019-05-30,AMD: Latest Campaign Has Several Targets,43.459999084472656
2019-05-30,"Failure At 2,800 Spells Doom For The S&P 500!",43.459999084472656
2019-05-30,"The Zacks Analyst Blog Highlights: Apple, Intel, JP Morgan, Bank of America and Citigroup",43.459999084472656
2019-05-30,Intel Sees Project Funding On Horizon As Semiconductor Sector Gets Hammered,43.459999084472656
2019-05-29,AMD: 7 Reasons To Hop Off This Hype Train,44.040000915527344
2019-05-29,Introducing The Dividend 30,44.040000915527344
2019-05-29,Turbulent Markets Providing Ample Opportunity,44.040000915527344
2019-05-29,AMD: Valuation On 35x Forward P/E,44.040000915527344
2019-05-29,Dow Jones Leads Drop In Stocks As These Stock Market Technicals Flash Warnings,44.040000915527344
2019-05-29,Intel's Stock May See A Sharp Bounce,44.040000915527344
2019-05-29,Intel's (INTC) 10th Gen CPUs Steal the Show at COMPUTEX 2019,44.040000915527344
2019-05-29,"Qualcomm Seeks Stay in Anti-Trust Ruling, Contemplates Appeal",44.040000915527344
2019-05-29,Dow Jones Futures: Stock Market Set To Break Key Levels,44.040000915527344
2019-05-29,Rare Earths And Bond Bulls (Wall Street Breakfast Podcast),44.040000915527344
2019-05-29,Wall Street Breakfast: Rare Earths And Bond Bulls,44.040000915527344
2019-05-28,"AMD Stock Jumps On Introduction Of New Chip Products, Graphics Cards",44.72999954223633
2019-05-28,Make AMD Great Again,44.72999954223633
2019-05-28,"Dow Jones, S&P 500 Off, Nasdaq Up; This Leaderboard And Cloud Stock In Buy Range",44.72999954223633
2019-05-28,Intel slides as analysts praise AMD's roadmap,44.72999954223633
2019-05-28,"Most Active Equity Options And Strikes For Midday - Tuesday, May 28",44.72999954223633
2019-05-28,AMD's Stock Is Breaking Out Of Its Slumber,44.72999954223633
2019-05-28,"Stock Market Rallies, As These Two Dow Jones Stocks Outperform",44.72999954223633
2019-05-28,AMD soars on 7nm product roadmap,44.72999954223633
2019-05-28,AMD Poses Tough Competition With New 3rd-Gen Ryzen Processors,44.72999954223633
2019-05-28,SOXX: Performance And Valuation Update - May 2019,44.72999954223633
2019-05-27,7 Monster Stock Market Predictions for The Week of May 28,44.72999954223633
2019-05-26,Baidu: Tech Giant Trading At Dwarf-Sized Valuations,44.72999954223633
2019-05-26,"Walmart's 5260, Computex And Healthcare Headwinds (Stocks To Watch Podcast)",44.72999954223633
2019-05-25,Dividend Challenger Highlights: Week Of May 26,44.72999954223633
2019-05-25,Why Is Intel (INTC) Down 22.6% Since Last Earnings Report?,44.72999954223633
2019-05-25,"Stocks To Watch: Walmart's 5260, Computex And Healthcare Headwinds",44.72999954223633
2019-05-24,Stocks Hold Important Support Levels To Close The Week,44.22999954223633
2019-05-24,The Retiree's Dividend Portfolio - Jane's April Update: Why You Should Consider Canadian Banks,44.22999954223633
2019-05-24,Lattice's Investor Day Highlights The Separation From The Company's Past,44.22999954223633
2019-05-24,When In Doubt Just Blame It On Trade Tensions – Why Not!,44.22999954223633
2019-05-24,Two 10% Dividend Stock Trades With Breakevens Below 52-Week Lows,44.22999954223633
2019-05-23,Ronald Muhlenkamp Buys 5 Stocks in –st Quarter,43.56999969482422
2019-05-23,"Earnings Preview: Veeva (VEEV), Palo Alto Networks (PANW), Workday (WDAY)",43.56999969482422
2019-05-23,Qualcomm: Another Headache,43.56999969482422
2019-05-23,"Stock Market Dives, As These Dow Jones Stocks Sell Off",43.56999969482422
2019-05-23,The FTC's Verdict Against Qualcomm Is A Victory For The Rule Of Law,43.56999969482422
2019-05-23,"31 Of 50 Billionaire Buys Pay Dividends - Fiat Chrysler, CVR Energy Are Top Picks",43.56999969482422
2019-05-22,"Korea IT/Hardware: U.S. Ban On Huawei, Opportunity Trumps Risk",44.56999969482422
2019-05-22,Intel Sees Project Funding On Horizon As Semiconductor Sector Gets Hammered,44.56999969482422
2019-05-22,Qualcomm's Monopoly And The Broader Chip Market,44.56999969482422
2019-05-22,"Intel Roundup: Roadmap, Mobileye, Security, Semiconductor Sales",44.56999969482422
2019-05-22,Dow Dogs Digging: Listing The Top Stocks By Yield And Net Gains For June,44.56999969482422
2019-05-22,Apple to Repair Third Generation Faulty MacBook Keyboard,44.56999969482422
2019-05-22,"Never Let A Crisis Go To Waste: Top Picks In China, Part 1",44.56999969482422
2019-05-21,US Market Indexes Close Higher Tuesday,44.52999877929688
2019-05-21,Nasdaq Leads Stock Market Rally As Chips Bounce Back,44.52999877929688
2019-05-21,How China Could Retaliate Huawei Ban & Its Impact on ETFs,44.52999877929688
2019-05-21,Stock Indexes Rise As Trump Backs Off On Huawei Ban,44.52999877929688
2019-05-21,"Alyeska Investment Group, L.P. Buys Intel Corp, Activision Blizzard Inc, Goldcorp Inc, Sells ...",44.52999877929688
2019-05-20,Intel: Really Attractive After Recent 25% Sell-Off,44.0
2019-05-20,"Hendley & Co Inc Buys Progressive Corp, Celgene Corp, Intel Corp, Sells Southwest Airlines ...",44.0
2019-05-20,US Market Indexes Close With Losses Monday,44.0
2019-05-20,Nasdaq Dives As Top Chip And Tech Stocks Get Slammed,44.0
2019-05-20,Here Are The Stocks Most Exposed To US-China Trade War,44.0
2019-05-20,"Nasdaq Sells Off, As These Dow Jones Stocks Dive",44.0
2019-05-20,U.S. Tech Giants Stop Supply to Huawei,44.0
2019-05-20,Micron: Inventory And Capex Management Is Bullish,44.0
2019-05-20,AMD: David And Goliath All Over Again,44.0
2019-05-20,Huawei Ban Bites Hard (Wall Street Breakfast Podcast),44.0
2019-05-20,Wall Street Breakfast: Huawei Ban Bites Hard,44.0
2019-05-20,Chipmakers slip on Huawei blacklisting,44.0
2019-05-17,US Market Indexes Close Lower on Friday,44.459999084472656
2019-05-17,"Nasdaq, S&P 500 Break Key Support To Cap Week With Losses",44.459999084472656
2019-05-17,The Huawei Saga: Hard to Find a Winner,44.459999084472656
2019-05-17,"Dixon Hubard Feinour & Brown Inc Buys Dollar General Corp, Verizon Communications Inc, ...",44.459999084472656
2019-05-17,How AMD And Others Are Weakening Intel's Hold On X86,44.459999084472656
2019-05-17,'Intel' Suggests Semiconductors Ready To Byte The Bullet (Video),44.459999084472656
2019-05-17,"The Market Trend Is Headline Dependent, Resilient & Found For False Narration By Pseudo-Economists",44.459999084472656
2019-05-17,U.S. And China: As The World Turns,44.459999084472656
2019-05-16,"HP Expands Gaming Portfolio, Launches Dual Screen Laptop",43.560001373291016
2019-05-16,Micron And Tech: I Don't See A Second Half Pickup,43.560001373291016
2019-05-16,Expecting An Ugly First Quarter Earnings Call At Nvidia,43.560001373291016
2019-05-16,5 Stocks To Watch For the May 16 Trading Session,43.560001373291016
2019-05-15,What to Expect from Nvidia (NVDA) Q1 Earnings Amid Semiconductor Market Downturn,44.88999938964844
2019-05-15,Nvidia First Quarter Earnings Preview: China Woes,44.88999938964844
2019-05-15,"Stocks Post Gains, But Dow Jones Battles Near 200-Day Line",44.88999938964844
2019-05-15,Intel: Growth At The Cost Of Margins,44.88999938964844
2019-05-15,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q1 2019 Update,44.88999938964844
2019-05-14,Intel: Failures Mount,45.52999877929688
2019-05-14,"Mission Wealth Management, Llc Buys PIMCO Enhanced Short Maturity Active Exchange-Trad, Fifth ...",45.52999877929688
2019-05-14,"Jump Trading, LLC Buys SPDR S&P 5……, SPDR MidCap Trust Series I, iShares Core S&P ...",45.52999877929688
2019-05-14,3 Tech Stocks to Buy with Little Exposure to US-China Trade War,45.52999877929688
2019-05-14,Intel: Crash Protection Kicks In,45.52999877929688
2019-05-14,Intel patches ZombieLoad chip flaw,45.52999877929688
2019-05-14,Renewable Energy: Exhibiting Alpha,45.52999877929688
2019-05-14,Intelsat +4.6% as FCC's O'Rielly pushes mid-band reallocation,45.52999877929688
2019-05-14,HP unveils dual-screen gaming laptop,45.52999877929688
2019-05-14,Will Weak Datacenter Market Hit NVIDIA's (NVDA) Q1 Earnings?,45.52999877929688
2019-05-13,The Stock Market Falls Sharply And More Losses May Be On The Way,45.619998931884766
2019-05-13,Beijing Escalates Trade Dispute: Tech Stocks' Valuations Ripen,45.619998931884766
2019-05-13,Intelsat +3.9% as senators urge quick deployment of mid-band spectrum,45.619998931884766
2019-05-13,Resolved: Swan:Intel = Nadella: Microsoft,45.619998931884766
2019-05-13,Intel -2.6% as RBC comes out bearish,45.619998931884766
2019-05-13,Micron: Negligible Impact From China Trade Phase 1 Heading Into Phase 2,45.619998931884766
2019-05-13,Tracking William Von Mueffling's Cantillon Capital Management Portfolio - Q1 2019 Update,45.619998931884766
2019-05-12,Intel: An Epyc Opportunity?,45.619998931884766
2019-05-10,"Dow Jones Weighed Down By Apple, Intel; Tough Start For Uber IPO",45.16999816894531
2019-05-10,3 Large-Cap Income Stocks for Tech Investors to Buy,45.16999816894531
2019-05-10,Intel Investor Day Presents An Overly Optimistic Future,45.16999816894531
2019-05-10,"Stock Market News For May 10, 2019",45.16999816894531
2019-05-09,Dow Jones Futures: Stock Market Awaits China Trade Decision; What To Do Now,44.7599983215332
2019-05-09,"Apple Roundup: SAP Deal, Spotify Challenge, 5G, Market Share",44.7599983215332
2019-05-09,Watch These Big Stocks Dropping From Highs,44.7599983215332
2019-05-09,Dow Dives 450 Points But Pares Losses; Nasdaq And S&P 500 Find Support,44.7599983215332
2019-05-09,The Stock Market Tested A Very Important Level And Rebounded Sharply,44.7599983215332
2019-05-09,A Semi-Serious Decline,44.7599983215332
2019-05-09,"Braun-Bostich & Associates Inc. Buys SPDR S&P 5……, iShares Russell Midcap Growth, ...",44.7599983215332
2019-05-09,Dow Jones Weighed Down By Intel Stock; Roku Surges On Earnings,44.7599983215332
2019-05-09,3 Semiconductor Stocks to Buy Right Now,44.7599983215332
2019-05-09,Microchip Technology Bumps Along The Bottom,44.7599983215332
2019-05-09,BMO cuts Intel on margin deceleration,44.7599983215332
2019-05-09,Nividia's Stock Plunge May Only Grow Worse,44.7599983215332
2019-05-09,Intel's weak forecast dings semis,44.7599983215332
2019-05-09,U.S. And China Stocks Dive; Who's The Big Loser In Trade War?,44.7599983215332
2019-05-09,"Zacks Earnings Trends Highlights: Apple, Intel, Advanced Micro Devices, Micron and Lam Research",44.7599983215332
2019-05-09,"Stock Market News For May 9, 2019",44.7599983215332
2019-05-09,Stock Futures Slide On China Tariffs Threat; Dow Jones Stock Intel Dives,44.7599983215332
2019-05-09,BMO Downgrades Intel To Market Perform On Decelerating Gross Margin,44.7599983215332
2019-05-09,Global Markets Suffer As U.S.-China Dispute Intensifies (Wall Street Breakfast Podcast),44.7599983215332
2019-05-09,Global Markets Suffer As U.S.-China Dispute Intensifies (Wall Street Breakfast Podcast),44.7599983215332
2019-05-09,Wall Street Breakfast: Global Markets Suffer As U.S.-China Dispute Intensifies,44.7599983215332
2019-05-08,Detailed Look at Q1 Earnings Season,46.20000076293945
2019-05-08,Detailed Look at Q1 Earnings Season,46.20000076293945
2019-05-08,Hot Options Report For Wednesday May 8,46.20000076293945
2019-05-08,Dow Jones Leads Market Indexes As 3 Key Stocks Rally,46.20000076293945
2019-05-08,Intel -2.5% on three-year outlook,46.20000076293945
2019-05-08,Intel's Results Paint A Dire Picture For Micron,46.20000076293945
2019-05-08,Intel CPU shortages easing in June - report,46.20000076293945
2019-05-08,Hold Intel For Future Growth And Present 2.5% Yield,46.20000076293945
2019-05-07,"Keystone Financial Group Buys SPDR S&P 5……, Invesco S&P 5…… Low Volatility, ...",46.619998931884766
2019-05-07,"Farmers National Bank Buys United Parcel Service Inc, The Walt Disney Co, Intel Corp, Sells ...",46.619998931884766
2019-05-07,Qualcomm: China Keys Run Above $100,46.619998931884766
2019-05-07,Micron expects $100M from Intel deal close,46.619998931884766
2019-05-07,The Index That May Be Signalling A Big Rally Is On The Way,46.619998931884766
2019-05-07,Road To Financial Independence: 107 Stocks April Update,46.619998931884766
2019-05-06,These 3 Tech-Related Developments Either Make Perfect Sense Or None At All,49.2400016784668
2019-05-06,Apple: The Wall Street Quarter,49.2400016784668
2019-05-06,"The Zacks Analyst Blog Highlights: Pfizer, Intel, HCA Healthcare, Xilinx and Cummins",49.2400016784668
2019-05-06,Qualcomm's Modems Are Faster And Better,49.2400016784668
2019-05-05,Intel: Another Failure,49.2400016784668
2019-05-05,Uber Time (Stocks To Watch Podcast),49.2400016784668
2019-05-04,Stocks To Watch: Uber Time,49.2400016784668
